下料批次号,零件号,数量,外轮廓,允许旋转角度,面料号
L0004,s000207,1,"[[138000.0, 3000.0], [138000.0, 3003.0], [138000.3, 3009.5], [138001.7, 3019.7], [138003.9, 3029.4], [138005.4, 3034.5], [138007.1, 3039.3], [138010.8, 3048.4], [138015.0, 3057.3], [138020.1, 3066.4], [138031.4, 3082.0], [138037.7, 3089.5], [138043.9, 3096.4], [138050.3, 3103.1], [138056.9, 3109.7], [138069.6, 3122.0], [138094.7, 3146.6], [138103.9, 3156.7], [138112.5, 3167.3], [138120.3, 3178.4], [138124.7, 3185.2], [138128.9, 3192.5], [138133.0, 3200.0], [138137.0, 3207.9], [138147.6, 3229.8], [138169.2, 3224.3], [138177.9, 3222.2], [138185.8, 3220.2], [138194.4, 3218.1], [138203.2, 3216.0], [138212.3, 3213.8], [138234.5, 3208.9], [138257.1, 3204.1], [138279.5, 3199.6], [138314.2, 3193.0], [138348.8, 3186.9], [138383.7, 3180.9], [138458.2, 3168.7], [138532.6, 3157.1], [138615.8, 3144.3], [138615.8, 2856.1], [138532.6, 2843.3], [138458.2, 2831.6], [138383.7, 2819.5], [138348.8, 2813.5], [138314.2, 2807.3], [138279.5, 2800.8], [138257.1, 2796.3], [138234.5, 2791.5], [138212.3, 2786.5], [138203.2, 2784.4], [138194.4, 2782.3], [138185.7, 2780.2], [138178.0, 2778.2], [138173.8, 2777.2], [138147.9, 2770.7], [138137.0, 2791.0], [138133.0, 2798.1], [138128.7, 2805.0], [138124.4, 2811.5], [138119.9, 2817.6], [138115.1, 2823.2], [138110.0, 2828.8], [138104.4, 2834.3], [138098.5, 2840.0], [138085.9, 2851.6], [138059.8, 2877.4], [138053.3, 2884.5], [138047.1, 2891.6], [138041.1, 2898.9], [138035.3, 2906.5], [138029.7, 2914.4], [138024.5, 2922.5], [138019.6, 2931.0], [138014.9, 2939.8], [138010.3, 2950.6], [138006.4, 2961.5], [138004.7, 2967.4], [138003.2, 2973.3], [138001.1, 2984.7], [138000.4, 2990.9], [138000.0, 2997.0], [138000.0, 3000.0]]","0, 180",M0004
L0004,s000208,1,"[[140000.0, 1000.0], [140001.5, 972.4], [139978.4, 954.6], [139975.5, 955.3], [139969.7, 956.6], [139963.5, 957.7], [139957.2, 958.7], [139850.0, 1018.5], [139881.8, 1020.5], [139897.5, 1022.0], [139905.5, 1022.8], [139913.8, 1023.8], [139921.9, 1024.9], [139930.6, 1026.2], [139939.8, 1027.4], [139947.0, 1028.6], [139948.1, 1028.8], [139949.2, 1028.9], [139955.9, 1030.0], [139960.7, 1030.8], [139967.3, 1031.9], [139973.0, 1032.8], [139975.8, 1033.3], [139978.5, 1033.6], [139981.0, 1034.1], [139983.4, 1034.5], [139985.3, 1034.9], [139987.5, 1035.3], [139989.6, 1035.5], [139998.1, 1036.8], [140000.0, 1000.0]]","0, 180",M0004
L0004,s000209,1,"[[140000.0, 2000.0], [140000.0, 2003.0], [140000.4, 2009.1], [140001.1, 2015.3], [140003.2, 2026.7], [140004.7, 2032.6], [140006.5, 2038.5], [140010.3, 2049.4], [140015.0, 2060.2], [140019.6, 2069.0], [140024.5, 2077.5], [140029.8, 2085.6], [140035.3, 2093.5], [140041.1, 2101.1], [140047.1, 2108.4], [140053.3, 2115.5], [140059.8, 2122.6], [140086.0, 2148.4], [140098.5, 2160.0], [140104.4, 2165.7], [140110.0, 2171.2], [140115.2, 2176.8], [140119.9, 2182.4], [140124.4, 2188.5], [140128.7, 2195.0], [140133.0, 2201.9], [140137.0, 2209.0], [140147.9, 2229.3], [140173.8, 2222.8], [140178.0, 2221.8], [140185.8, 2219.8], [140194.4, 2217.7], [140203.2, 2215.6], [140212.3, 2213.5], [140234.5, 2208.5], [140257.1, 2203.7], [140279.5, 2199.2], [140314.2, 2192.7], [140348.8, 2186.5], [140383.7, 2180.5], [140458.2, 2168.4], [140532.6, 2156.7], [140615.8, 2143.9], [140615.8, 1855.7], [140532.6, 1842.9], [140458.2, 1831.3], [140383.7, 1819.1], [140348.8, 1813.1], [140314.2, 1807.0], [140279.5, 1800.4], [140257.1, 1795.9], [140234.5, 1791.1], [140212.3, 1786.2], [140203.2, 1784.0], [140194.4, 1781.9], [140185.8, 1779.8], [140177.9, 1777.8], [140169.2, 1775.7], [140147.7, 1770.2], [140137.0, 1792.1], [140133.0, 1800.0], [140128.9, 1807.5], [140124.7, 1814.8], [140120.4, 1821.6], [140112.5, 1832.7], [140103.9, 1843.3], [140094.7, 1853.4], [140069.7, 1878.0], [140056.9, 1890.3], [140050.3, 1896.9], [140043.9, 1903.6], [140037.7, 1910.5], [140031.4, 1918.0], [140020.1, 1933.6], [140015.0, 1942.7], [140010.8, 1951.6], [140007.1, 1960.7], [140005.5, 1965.5], [140004.0, 1970.6], [140001.7, 1980.3], [140000.3, 1990.5], [140000.0, 1997.0], [140000.0, 2000.0]]","0, 180",M0004
L0004,s000210,1,"[[140000.0, 3000.0], [139758.0, 3000.0], [139752.7, 3023.6], [139749.4, 3038.2], [139745.8, 3053.1], [139743.2, 3063.3], [139742.0, 3068.1], [139737.9, 3083.6], [139733.8, 3098.9], [139731.1, 3108.6], [139905.1, 3139.7], [139912.1, 3125.1], [139915.6, 3118.9], [139919.6, 3113.4], [139921.7, 3111.2], [139924.1, 3109.0], [139926.8, 3106.9], [139929.8, 3104.8], [139932.8, 3103.0], [139935.8, 3101.3], [139942.3, 3098.7], [139949.1, 3096.8], [139956.1, 3095.4], [139966.9, 3094.2], [139977.9, 3093.6], [139989.1, 3093.5], [140010.9, 3093.5], [140022.2, 3093.6], [140033.1, 3094.2], [140043.9, 3095.4], [140050.9, 3096.8], [140057.8, 3098.7], [140064.2, 3101.3], [140067.3, 3103.0], [140070.3, 3104.8], [140073.2, 3106.9], [140075.9, 3109.0], [140078.4, 3111.2], [140080.5, 3113.4], [140084.5, 3118.9], [140087.9, 3125.1], [140094.9, 3139.7], [140268.9, 3108.6], [140266.3, 3098.9], [140262.1, 3083.6], [140258.0, 3068.1], [140256.8, 3063.3], [140254.2, 3053.1], [140250.6, 3038.2], [140247.3, 3023.6], [140242.0, 3000.0], [140000.0, 3000.0]]","0, 180",M0004
L0004,s000211,1,"[[142000.0, 1000.0], [142000.0, 1045.7], [142000.1, 1047.8], [142000.3, 1050.4], [142000.8, 1053.1], [142001.5, 1055.9], [142002.5, 1058.6], [142003.7, 1061.0], [142004.9, 1063.4], [142006.5, 1065.8], [142008.2, 1067.9], [142010.2, 1069.9], [142014.0, 1072.7], [142018.2, 1075.1], [142022.7, 1076.7], [142026.9, 1077.9], [142031.4, 1078.6], [142035.6, 1079.0], [142236.5, 1079.0], [142240.7, 1078.6], [142245.1, 1077.9], [142249.4, 1076.7], [142253.8, 1075.1], [142258.0, 1072.7], [142261.8, 1069.9], [142263.8, 1067.9], [142265.5, 1065.8], [142267.1, 1063.4], [142268.4, 1061.0], [142269.5, 1058.6], [142270.5, 1055.9], [142271.2, 1053.1], [142271.7, 1050.4], [142271.9, 1047.8], [142272.0, 1045.7], [142272.0, 985.0], [142000.0, 985.0], [142000.0, 1000.0]]","0, 180",M0004
L0004,s000212,1,"[[142000.0, 2000.0], [142000.0, 2045.7], [142000.2, 2048.0], [142000.3, 2050.2], [142000.8, 2052.8], [142001.4, 2055.4], [142002.4, 2058.0], [142003.5, 2060.3], [142004.7, 2062.6], [142006.2, 2065.0], [142007.8, 2066.9], [142009.7, 2068.8], [142013.3, 2071.5], [142017.4, 2073.7], [142021.6, 2075.2], [142025.7, 2076.4], [142030.0, 2077.2], [142034.1, 2077.4], [142037.8, 2077.5], [142231.3, 2077.5], [142234.9, 2077.4], [142239.0, 2077.2], [142243.3, 2076.4], [142247.4, 2075.2], [142251.7, 2073.7], [142255.7, 2071.5], [142259.3, 2068.8], [142261.2, 2066.9], [142262.8, 2065.0], [142264.3, 2062.6], [142265.5, 2060.3], [142266.6, 2058.0], [142267.6, 2055.4], [142268.2, 2052.8], [142268.7, 2050.2], [142268.9, 2048.0], [142269.0, 2045.7], [142269.0, 1985.0], [142000.0, 1985.0], [142000.0, 2000.0]]","0, 180",M0004
L0004,s000213,1,"[[142000.0, 3000.0], [142000.0, 3045.7], [142000.1, 3047.8], [142000.3, 3050.4], [142000.8, 3053.1], [142001.5, 3055.8], [142002.5, 3058.6], [142003.7, 3061.0], [142004.9, 3063.4], [142006.5, 3065.8], [142008.2, 3067.9], [142010.2, 3069.9], [142014.0, 3072.7], [142018.2, 3075.1], [142022.7, 3076.7], [142026.9, 3077.9], [142031.4, 3078.6], [142035.6, 3078.9], [142039.3, 3079.0], [142232.8, 3079.0], [142236.5, 3078.9], [142240.7, 3078.6], [142245.1, 3077.9], [142249.4, 3076.7], [142253.8, 3075.1], [142258.0, 3072.7], [142261.8, 3069.9], [142263.8, 3067.9], [142265.5, 3065.8], [142267.1, 3063.4], [142268.4, 3061.0], [142269.5, 3058.6], [142270.5, 3055.8], [142271.2, 3053.1], [142271.7, 3050.4], [142271.9, 3047.8], [142272.0, 3045.7], [142272.0, 2985.0], [142000.0, 2985.0], [142000.0, 3000.0]]","0, 180",M0004
L0004,s000214,1,"[[144000.0, 1000.0], [144001.9, 1036.9], [144010.5, 1035.6], [144012.5, 1035.3], [144014.7, 1034.9], [144016.6, 1034.6], [144019.1, 1034.2], [144021.5, 1033.7], [144024.2, 1033.3], [144027.0, 1032.8], [144032.7, 1031.9], [144039.3, 1030.8], [144044.2, 1030.0], [144050.8, 1029.0], [144051.9, 1028.8], [144053.1, 1028.6], [144060.2, 1027.5], [144069.5, 1026.2], [144078.2, 1024.9], [144086.3, 1023.9], [144094.6, 1022.9], [144102.6, 1022.0], [144118.2, 1020.5], [144150.0, 1018.5], [144042.9, 958.7], [144036.5, 957.7], [144030.4, 956.7], [144024.6, 955.3], [144021.6, 954.6], [143998.6, 972.4], [144000.0, 1000.0]]","0, 180",M0004
L0004,s000215,1,"[[144000.0, 2000.0], [144000.0, 1805.4], [143958.9, 1796.9], [143925.1, 1790.1], [143892.2, 1783.7], [143875.2, 1780.6], [143858.7, 1777.7], [143825.2, 1772.3], [143791.4, 1767.6], [143755.6, 1763.3], [143736.2, 1761.0], [143717.9, 1758.6], [143699.9, 1755.8], [143681.9, 1752.5], [143666.8, 1749.1], [143651.7, 1745.2], [143636.3, 1740.9], [143621.3, 1736.4], [143575.4, 1722.0], [143573.6, 1732.6], [143573.4, 1733.8], [143573.2, 1734.4], [143572.1, 1739.7], [143570.7, 1744.8], [143568.9, 1750.0], [143567.0, 1754.9], [143562.3, 1765.2], [143559.7, 1770.0], [143556.8, 1774.9], [143550.5, 1784.6], [143543.7, 1793.7], [143534.6, 1804.4], [143524.6, 1814.8], [143514.2, 1825.0], [143503.5, 1835.0], [143481.1, 1855.4], [143474.1, 1862.0], [143467.3, 1868.8], [143460.6, 1876.0], [143457.3, 1879.9], [143454.0, 1883.9], [143448.1, 1892.2], [143442.8, 1901.3], [143438.8, 1910.4], [143435.8, 1919.5], [143433.5, 1928.7], [143432.6, 1933.4], [143431.9, 1938.2], [143430.9, 1947.5], [143430.5, 1956.7], [143430.5, 1963.3], [143430.9, 1974.4], [143431.4, 1980.4], [143432.2, 1986.2], [143433.4, 1992.2], [143434.9, 1998.3], [143437.8, 2006.5], [143441.2, 2014.2], [143445.2, 2021.7], [143449.6, 2028.9], [143459.3, 2041.9], [143469.4, 2053.1], [143479.9, 2063.1], [143490.6, 2072.4], [143501.2, 2081.3], [143521.8, 2099.0], [143532.9, 2109.9], [143538.2, 2115.6], [143543.2, 2121.4], [143548.1, 2127.4], [143552.7, 2133.5], [143557.0, 2139.7], [143561.0, 2146.1], [143564.6, 2152.5], [143567.9, 2159.1], [143570.9, 2165.8], [143573.4, 2172.5], [143573.6, 2173.0], [143573.8, 2173.9], [143576.5, 2182.7], [143621.3, 2168.6], [143636.4, 2164.1], [143651.6, 2159.8], [143666.8, 2155.9], [143681.9, 2152.5], [143699.9, 2149.2], [143717.9, 2146.4], [143736.2, 2144.0], [143791.4, 2137.5], [143825.1, 2132.8], [143858.9, 2127.3], [143875.3, 2124.4], [143892.4, 2121.3], [143925.3, 2114.9], [143959.1, 2108.1], [144000.0, 2099.6], [144000.0, 2000.0]]","0, 180",M0004
L0004,s000216,1,"[[144000.0, 3000.0], [143981.8, 3000.0], [143965.0, 3021.0], [143965.0, 3028.0], [143980.2, 3047.0], [144137.0, 3047.0], [144137.0, 2977.0], [144000.0, 2977.0], [144000.0, 3000.0]]","0, 180",M0004
L0004,s000217,1,"[[146000.0, 1000.0], [146022.1, 996.6], [146032.5, 995.1], [146044.1, 993.4], [146054.9, 991.9], [146060.4, 991.2], [146070.0, 990.0], [146072.1, 989.8], [146074.1, 989.5], [146076.3, 989.3], [146086.8, 988.0], [146097.3, 987.0], [146111.3, 985.8], [146125.4, 984.7], [146139.3, 983.8], [146153.4, 983.2], [146169.6, 982.7], [146186.1, 982.3], [146207.0, 982.2], [146229.2, 982.1], [146251.5, 982.2], [146272.4, 982.3], [146288.9, 982.7], [146305.1, 983.2], [146319.2, 983.8], [146333.1, 984.7], [146347.2, 985.7], [146361.1, 986.9], [146371.7, 987.9], [146382.2, 989.1], [146384.3, 989.4], [146386.4, 989.7], [146388.5, 989.9], [146391.9, 990.3], [146398.0, 991.1], [146403.6, 991.8], [146414.4, 993.3], [146426.0, 995.0], [146436.4, 996.5], [146458.5, 999.8], [146462.6, 917.4], [146440.5, 920.6], [146428.8, 922.1], [146416.8, 923.6], [146405.1, 924.9], [146403.8, 925.0], [146400.8, 925.2], [146400.2, 925.2], [146396.2, 925.5], [146394.6, 925.6], [146383.9, 926.1], [146373.7, 926.5], [146363.2, 926.8], [146345.4, 926.8], [146328.1, 926.4], [146320.6, 926.2], [146312.8, 926.0], [146305.3, 925.9], [146300.5, 925.8], [146295.8, 925.6], [146290.6, 925.5], [146273.1, 925.3], [146262.9, 925.2], [146195.5, 925.2], [146185.3, 925.3], [146167.9, 925.6], [146158.0, 925.8], [146145.6, 926.1], [146137.8, 926.3], [146130.4, 926.5], [146113.0, 926.9], [146095.2, 926.9], [146084.7, 926.6], [146074.5, 926.3], [146063.8, 925.8], [146062.2, 925.6], [146058.3, 925.4], [146057.7, 925.3], [146054.7, 925.1], [146053.4, 925.0], [146041.6, 923.8], [146029.6, 922.3], [146018.0, 920.8], [145995.8, 917.6], [146000.0, 1000.0]]","0, 180",M0004
L0004,s000218,1,"[[146000.0, 2000.0], [146001.7, 1999.9], [146008.1, 1999.9], [146009.9, 2000.0], [146016.8, 2000.2], [146023.6, 2000.7], [146030.4, 2001.4], [146038.5, 2002.9], [146046.3, 2005.0], [146053.7, 2007.9], [146059.2, 2011.0], [146064.5, 2014.7], [146069.4, 2019.1], [146071.7, 2021.4], [146073.9, 2023.9], [146076.0, 2026.4], [146079.3, 2030.8], [146082.2, 2035.2], [146084.8, 2039.8], [146086.4, 2043.2], [146087.9, 2046.9], [146092.7, 2059.5], [146261.8, 2015.0], [146259.9, 2005.2], [146257.8, 1994.7], [146255.5, 1983.3], [146253.4, 1972.3], [146252.3, 1966.9], [146252.2, 1966.4], [146251.3, 1961.2], [146250.2, 1955.6], [146248.9, 1947.6], [146247.6, 1939.7], [146246.5, 1931.7], [146245.8, 1925.2], [146245.2, 1918.5], [146243.8, 1902.4], [145756.2, 1902.4], [145754.7, 1918.5], [145754.1, 1925.2], [145753.4, 1931.7], [145752.3, 1939.7], [145751.0, 1947.6], [145749.7, 1955.6], [145748.7, 1961.2], [145747.7, 1966.4], [145747.6, 1966.9], [145746.6, 1972.3], [145744.4, 1983.3], [145742.1, 1994.7], [145740.0, 2005.2], [145738.1, 2015.0], [145907.2, 2059.5], [145912.0, 2046.9], [145913.6, 2043.2], [145915.1, 2039.8], [145917.7, 2035.2], [145920.6, 2030.8], [145923.9, 2026.4], [145926.0, 2023.9], [145928.3, 2021.4], [145930.5, 2019.1], [145935.4, 2014.7], [145940.7, 2011.0], [145946.2, 2007.9], [145953.6, 2005.0], [145961.4, 2002.9], [145969.5, 2001.4], [145976.3, 2000.7], [145983.1, 2000.2], [145990.0, 2000.0], [145991.8, 1999.9], [145998.2, 1999.9], [146000.0, 2000.0]]","0, 180",M0004
L0004,s000219,1,"[[146000.0, 3000.0], [146000.0, 3032.4], [146140.0, 3032.4], [146140.0, 3000.0], [146000.0, 3000.0]]","0, 180",M0004
L0004,s000220,1,"[[148000.0, 1000.0], [147999.8, 1015.2], [147999.8, 1030.8], [147999.9, 1046.3], [148000.3, 1063.2], [148000.9, 1080.4], [148001.6, 1097.1], [148002.2, 1110.1], [148002.9, 1122.5], [148003.8, 1135.2], [148005.0, 1148.4], [148006.5, 1161.6], [148008.2, 1174.5], [148009.7, 1184.7], [148011.4, 1194.9], [148013.4, 1205.0], [148016.2, 1216.9], [148019.2, 1228.6], [148023.4, 1244.0], [148040.3, 1241.3], [148047.4, 1240.2], [148054.7, 1239.2], [148067.3, 1238.0], [148079.8, 1237.4], [148092.4, 1237.7], [148102.2, 1238.7], [148112.0, 1240.4], [148121.7, 1242.7], [148126.4, 1244.2], [148131.0, 1245.8], [148140.0, 1249.7], [148148.5, 1254.3], [148153.8, 1258.0], [148159.0, 1262.2], [148163.8, 1266.6], [148168.3, 1271.4], [148176.3, 1281.9], [148181.6, 1291.3], [148186.3, 1301.4], [148191.0, 1312.2], [148191.2, 1312.7], [148194.6, 1320.5], [148206.8, 1320.5], [148238.5, 1319.5], [148270.4, 1318.0], [148301.9, 1316.9], [148329.5, 1317.3], [148357.2, 1318.2], [148384.9, 1319.4], [148431.4, 1321.0], [148478.0, 1322.4], [148524.8, 1324.3], [148565.2, 1326.6], [148605.3, 1329.4], [148655.9, 1333.2], [148656.4, 1323.1], [148656.5, 1322.0], [148657.3, 1310.7], [148658.4, 1299.2], [148659.8, 1287.9], [148661.4, 1276.7], [148665.6, 1254.3], [148675.7, 1215.6], [148681.4, 1196.0], [148686.8, 1176.7], [148691.8, 1156.8], [148696.0, 1136.6], [148698.5, 1117.8], [148700.0, 1099.2], [148700.9, 1080.5], [148701.3, 1061.9], [148701.4, 1025.0], [148701.4, 975.0], [148701.3, 938.1], [148700.9, 919.5], [148700.0, 900.7], [148698.5, 882.1], [148696.0, 863.4], [148691.8, 843.1], [148686.8, 823.3], [148681.4, 803.9], [148675.7, 784.3], [148665.6, 745.6], [148661.4, 723.3], [148659.8, 712.0], [148658.4, 700.7], [148657.3, 689.2], [148656.5, 677.9], [148656.4, 676.8], [148655.9, 666.8], [148605.3, 670.6], [148565.2, 673.4], [148524.8, 675.7], [148478.0, 677.5], [148431.4, 678.9], [148384.9, 680.5], [148357.2, 681.7], [148329.5, 682.7], [148301.9, 683.0], [148270.4, 682.0], [148238.5, 680.4], [148206.8, 679.5], [148203.4, 679.4], [148194.6, 679.4], [148191.2, 687.2], [148191.0, 687.8], [148186.3, 698.5], [148181.6, 708.7], [148176.3, 718.1], [148168.3, 728.6], [148163.8, 733.3], [148159.0, 737.8], [148153.8, 741.9], [148148.5, 745.6], [148140.0, 750.3], [148131.0, 754.1], [148126.4, 755.8], [148121.7, 757.2], [148112.0, 759.6], [148102.2, 761.3], [148092.4, 762.3], [148079.8, 762.6], [148067.3, 762.0], [148054.7, 760.7], [148047.4, 759.7], [148040.3, 758.7], [148023.4, 756.0], [148019.2, 771.4], [148016.2, 783.0], [148013.4, 795.0], [148011.4, 805.1], [148009.7, 815.3], [148008.2, 825.4], [148006.5, 838.4], [148005.0, 851.6], [148003.8, 864.7], [148002.9, 877.5], [148002.2, 889.8], [148001.6, 902.8], [148000.9, 919.5], [148000.3, 936.7], [147999.9, 953.7], [147999.8, 969.2], [147999.8, 984.7], [148000.0, 1000.0]]","0, 180",M0004
L0004,s000221,1,"[[148000.0, 2000.0], [148000.0, 2003.4], [148000.4, 2012.6], [148001.4, 2021.8], [148002.1, 2026.6], [148003.0, 2031.4], [148005.3, 2040.5], [148008.3, 2049.6], [148012.2, 2058.7], [148017.6, 2067.8], [148023.5, 2076.1], [148026.8, 2080.1], [148030.1, 2084.0], [148036.8, 2091.2], [148043.6, 2098.0], [148050.6, 2104.6], [148073.0, 2125.1], [148083.7, 2135.1], [148094.1, 2145.2], [148104.0, 2155.6], [148113.2, 2166.3], [148120.0, 2175.5], [148126.3, 2185.2], [148129.1, 2190.0], [148131.7, 2194.8], [148136.5, 2205.1], [148138.4, 2210.0], [148140.1, 2215.2], [148141.5, 2220.3], [148142.7, 2225.6], [148142.8, 2226.2], [148143.0, 2227.4], [148144.9, 2238.0], [148190.8, 2223.6], [148205.8, 2219.1], [148221.1, 2214.8], [148236.2, 2210.9], [148251.4, 2207.5], [148269.3, 2204.2], [148287.4, 2201.4], [148305.7, 2199.0], [148325.1, 2196.7], [148360.9, 2192.5], [148394.7, 2187.7], [148428.2, 2182.3], [148444.6, 2179.4], [148461.7, 2176.3], [148494.6, 2169.9], [148528.4, 2163.1], [148569.4, 2154.6], [148569.4, 1860.4], [148528.6, 1852.0], [148494.7, 1845.1], [148461.9, 1838.8], [148444.8, 1835.6], [148428.4, 1832.7], [148394.5, 1827.2], [148360.9, 1822.6], [148305.7, 1816.0], [148287.4, 1813.6], [148269.4, 1810.8], [148251.4, 1807.5], [148236.3, 1804.1], [148221.1, 1800.2], [148205.8, 1795.9], [148190.8, 1791.4], [148145.9, 1777.3], [148143.3, 1786.1], [148143.0, 1787.0], [148142.9, 1787.5], [148140.4, 1794.2], [148137.4, 1800.9], [148134.1, 1807.5], [148130.5, 1813.9], [148126.5, 1820.3], [148122.2, 1826.5], [148117.6, 1832.6], [148112.7, 1838.6], [148107.7, 1844.4], [148102.4, 1850.1], [148091.3, 1861.0], [148070.7, 1878.7], [148060.0, 1887.6], [148049.4, 1896.9], [148038.9, 1907.0], [148028.7, 1918.1], [148019.1, 1931.1], [148014.6, 1938.4], [148010.7, 1945.8], [148007.3, 1953.5], [148004.4, 1961.7], [148002.8, 1967.9], [148001.7, 1973.8], [148000.9, 1979.7], [148000.4, 1985.6], [148000.0, 1996.7], [148000.0, 2000.0]]","0, 180",M0004
L0004,s000222,1,"[[148000.0, 3000.0], [147999.3, 2999.9], [147991.1, 2998.9], [147986.4, 2998.4], [147984.9, 2998.3], [147981.9, 2998.0], [147981.6, 2998.0], [147981.0, 2997.9], [147964.7, 2996.5], [147949.3, 2995.6], [147945.1, 2995.3], [147940.6, 2995.0], [147919.7, 2993.9], [147899.1, 2992.9], [147879.2, 2992.1], [147868.7, 2991.8], [147857.7, 2991.5], [147842.2, 2991.3], [147833.1, 2991.0], [147824.2, 2990.9], [147794.5, 2990.6], [147780.5, 2990.7], [147766.5, 2990.6], [147751.9, 2990.7], [147736.8, 2990.9], [147728.0, 2991.0], [147718.9, 2991.2], [147703.3, 2991.4], [147692.3, 2991.7], [147681.8, 2992.0], [147661.9, 2992.8], [147641.3, 2993.7], [147620.4, 2994.9], [147615.9, 2995.1], [147611.7, 2995.4], [147596.3, 2996.3], [147579.8, 2997.7], [147579.5, 2997.8], [147579.1, 2997.8], [147574.6, 2998.2], [147569.9, 2998.7], [147561.8, 2999.7], [147561.0, 2999.8], [147558.1, 3000.3], [147554.9, 3001.2], [147551.9, 3002.1], [147549.0, 3003.2], [147545.9, 3004.7], [147542.9, 3006.6], [147540.1, 3009.0], [147538.0, 3011.7], [147536.8, 3013.5], [147535.7, 3015.5], [147535.0, 3017.6], [147534.4, 3019.6], [147533.9, 3021.7], [147533.6, 3023.3], [147531.3, 3037.9], [147541.5, 3040.7], [147545.6, 3041.6], [147549.3, 3042.4], [147552.7, 3043.1], [147557.7, 3044.0], [147562.4, 3044.5], [147571.9, 3045.6], [147581.7, 3046.3], [147591.7, 3046.7], [147595.0, 3046.6], [147603.0, 3046.6], [147604.2, 3046.5], [147616.4, 3046.0], [147628.2, 3045.4], [147639.8, 3044.6], [147659.3, 3043.2], [147679.8, 3042.1], [147681.6, 3042.0], [147684.7, 3041.8], [147686.3, 3041.8], [147692.4, 3041.5], [147697.2, 3041.3], [147701.7, 3041.1], [147725.5, 3040.2], [147739.3, 3039.7], [147767.6, 3039.0], [147780.5, 3039.1], [147793.4, 3039.0], [147821.7, 3039.7], [147835.5, 3040.3], [147859.3, 3041.2], [147863.8, 3041.4], [147868.6, 3041.6], [147876.3, 3041.9], [147879.4, 3042.1], [147881.2, 3042.2], [147901.7, 3043.3], [147921.2, 3044.7], [147932.8, 3045.6], [147944.6, 3046.2], [147956.8, 3046.7], [147958.0, 3046.8], [147966.0, 3046.8], [147969.3, 3046.9], [147979.3, 3046.5], [147989.0, 3045.8], [147998.5, 3044.8], [148003.2, 3044.2], [148008.3, 3043.4], [148015.4, 3041.9], [148019.5, 3041.0], [148029.7, 3038.2], [148027.4, 3023.6], [148027.1, 3022.0], [148026.6, 3019.9], [148026.0, 3017.9], [148025.3, 3015.8], [148024.2, 3013.7], [148023.0, 3011.9], [148020.9, 3009.3], [148018.1, 3006.9], [148015.1, 3004.9], [148012.1, 3003.5], [148009.1, 3002.3], [148006.1, 3001.4], [148002.9, 3000.6], [148000.0, 3000.0]]","0, 180",M0004
L0004,s000223,1,"[[150000.0, 1000.0], [149996.6, 1000.0], [149995.0, 1000.1], [149993.4, 1000.1], [149991.8, 1000.0], [149990.0, 1000.0], [149983.1, 999.8], [149976.3, 999.3], [149969.5, 998.5], [149961.4, 997.1], [149953.6, 995.0], [149946.2, 992.1], [149940.7, 989.0], [149935.4, 985.2], [149930.5, 980.9], [149928.2, 978.6], [149926.0, 976.1], [149923.9, 973.6], [149920.6, 969.2], [149917.7, 964.8], [149915.1, 960.2], [149913.5, 956.8], [149912.0, 953.0], [149907.2, 940.4], [149738.1, 984.9], [149740.0, 994.8], [149742.1, 1005.2], [149744.4, 1016.7], [149746.6, 1027.7], [149747.6, 1033.0], [149747.7, 1033.5], [149748.7, 1038.8], [149749.7, 1044.4], [149751.0, 1052.3], [149752.3, 1060.3], [149753.4, 1068.2], [149754.1, 1074.8], [149754.7, 1081.5], [149756.2, 1097.5], [150243.7, 1097.5], [150245.2, 1081.5], [150245.8, 1074.8], [150246.5, 1068.2], [150247.6, 1060.3], [150248.9, 1052.3], [150250.2, 1044.4], [150251.3, 1038.8], [150252.2, 1033.5], [150252.3, 1033.0], [150253.4, 1027.7], [150255.5, 1016.7], [150257.8, 1005.2], [150259.9, 994.8], [150261.8, 984.9], [150092.7, 940.4], [150087.9, 953.0], [150086.4, 956.8], [150084.8, 960.2], [150082.2, 964.8], [150079.3, 969.2], [150076.0, 973.6], [150073.9, 976.1], [150071.7, 978.6], [150069.4, 980.9], [150064.5, 985.2], [150059.2, 989.0], [150053.7, 992.1], [150046.3, 995.0], [150038.5, 997.1], [150030.4, 998.5], [150023.6, 999.3], [150016.8, 999.8], [150009.9, 1000.0], [150008.1, 1000.0], [150006.5, 1000.1], [150004.9, 1000.1], [150003.3, 1000.0], [150000.0, 1000.0]]","0, 180",M0004
