i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
9,16,0,1,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 80.0], [140.0, 160.0], [80.0, 240.0], [40.0, 240.0], [10.0, 200.0], [0.0, 200.0], [-60.0, 120.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[40.0, -30.000000000000004], [-6.123233995736766e-16, -10.0]], [], [], []]"
9,16,0,2,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [100.0, 80.0], [100.0, 160.0], [40.0, 240.0], [-40.0, 240.0], [-100.0, 160.0], [-100.0, 120.0], [-40.0, 40.0], [-30.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [], [], [[6.123233995736766e-16, 10.0], [40.0, 29.999999999999996]]]"
9,16,0,3,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [70.0, 40.0], [80.0, 40.0], [140.0, 120.0], [140.0, 160.0], [80.0, 240.0], [0.0, 240.0], [-60.0, 160.0], [-60.0, 80.0]]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 30.000000000000004], [6.123233995736766e-16, 10.0]], [], [], [], [], [], [], []]"
9,16,1,0,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 100.0], [120.0, 130.0], [120.0, 140.0], [40.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [], [], [[-30.000000000000004, -40.0], [-10.0, 6.123233995736766e-16]], [], [], [], [], []]"
9,16,1,1,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 140.0], [80.0, 200.0], [40.0, 200.0], [-40.0, 140.0], [-40.0, 130.0], [-80.0, 100.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [], [], [[10.0, -6.123233995736766e-16], [29.999999999999996, -40.0]], [], []]"
9,16,1,2,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 140.0], [40.0, 200.0], [-40.0, 200.0], [-120.0, 140.0], [-120.0, 100.0], [-80.0, 70.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [], [], [], [[30.000000000000004, 40.0], [10.0, -6.123233995736766e-16]], []]"
9,16,1,3,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 70.0], [160.0, 100.0], [160.0, 140.0], [80.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-10.0, 6.123233995736766e-16], [-29.999999999999996, 40.0]], [], [], [], [], [], []]"
9,16,2,0,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 80.0], [140.0, 120.0], [80.0, 200.0], [70.0, 200.0], [40.0, 240.0], [0.0, 240.0], [-60.0, 160.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[[], [], [], [], [], [[-6.123233995736766e-16, -10.0], [-40.0, -29.999999999999996]], [], [], [], []]"
9,16,2,1,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 80.0], [140.0, 160.0], [80.0, 240.0], [40.0, 240.0], [10.0, 200.0], [0.0, 200.0], [-60.0, 120.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[40.0, -30.000000000000004], [-6.123233995736766e-16, -10.0]], [], [], []]"
9,16,2,2,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [100.0, 80.0], [100.0, 160.0], [40.0, 240.0], [-40.0, 240.0], [-100.0, 160.0], [-100.0, 120.0], [-40.0, 40.0], [-30.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [], [], [[6.123233995736766e-16, 10.0], [40.0, 29.999999999999996]]]"
9,16,2,3,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [70.0, 40.0], [80.0, 40.0], [140.0, 120.0], [140.0, 160.0], [80.0, 240.0], [0.0, 240.0], [-60.0, 160.0], [-60.0, 80.0]]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 30.000000000000004], [6.123233995736766e-16, 10.0]], [], [], [], [], [], [], []]"
9,16,3,0,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 100.0], [120.0, 130.0], [120.0, 140.0], [40.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [], [], [[-30.000000000000004, -40.0], [-10.0, 6.123233995736766e-16]], [], [], [], [], []]"
9,16,3,1,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 140.0], [80.0, 200.0], [40.0, 200.0], [-40.0, 140.0], [-40.0, 130.0], [-80.0, 100.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [], [], [[10.0, -6.123233995736766e-16], [29.999999999999996, -40.0]], [], []]"
9,16,3,2,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 140.0], [40.0, 200.0], [-40.0, 200.0], [-120.0, 140.0], [-120.0, 100.0], [-80.0, 70.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [], [], [], [[30.000000000000004, 40.0], [10.0, -6.123233995736766e-16]], []]"
9,16,3,3,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 70.0], [160.0, 100.0], [160.0, 140.0], [80.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-10.0, 6.123233995736766e-16], [-29.999999999999996, 40.0]], [], [], [], [], [], []]"
9,17,0,0,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 80.0], [140.0, 120.0], [80.0, 200.0], [70.0, 200.0], [40.0, 240.0], [0.0, 240.0], [-60.0, 160.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[[], [], [], [], [], [[-6.123233995736766e-16, -10.0], [-40.0, -29.999999999999996]], [], [], [], []]"
9,17,0,1,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 80.0], [140.0, 160.0], [80.0, 240.0], [40.0, 240.0], [10.0, 200.0], [0.0, 200.0], [-60.0, 120.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[40.0, -30.000000000000004], [-6.123233995736766e-16, -10.0]], [], [], []]"
9,17,0,2,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [100.0, 80.0], [100.0, 160.0], [40.0, 240.0], [-40.0, 240.0], [-100.0, 160.0], [-100.0, 120.0], [-40.0, 40.0], [-30.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [], [], [[6.123233995736766e-16, 10.0], [40.0, 29.999999999999996]]]"
9,17,0,3,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [70.0, 40.0], [80.0, 40.0], [140.0, 120.0], [140.0, 160.0], [80.0, 240.0], [0.0, 240.0], [-60.0, 160.0], [-60.0, 80.0]]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 30.000000000000004], [6.123233995736766e-16, 10.0]], [], [], [], [], [], [], []]"
9,17,1,0,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 100.0], [120.0, 130.0], [120.0, 140.0], [40.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [], [], [[-30.000000000000004, -40.0], [-10.0, 6.123233995736766e-16]], [], [], [], [], []]"
9,17,1,1,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 140.0], [80.0, 200.0], [40.0, 200.0], [-40.0, 140.0], [-40.0, 130.0], [-80.0, 100.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [], [], [[10.0, -6.123233995736766e-16], [29.999999999999996, -40.0]], [], []]"
9,17,1,2,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 140.0], [40.0, 200.0], [-40.0, 200.0], [-120.0, 140.0], [-120.0, 100.0], [-80.0, 70.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [], [], [], [[30.000000000000004, 40.0], [10.0, -6.123233995736766e-16]], []]"
9,17,1,3,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 70.0], [160.0, 100.0], [160.0, 140.0], [80.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-10.0, 6.123233995736766e-16], [-29.999999999999996, 40.0]], [], [], [], [], [], []]"
9,17,2,0,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 80.0], [140.0, 120.0], [80.0, 200.0], [70.0, 200.0], [40.0, 240.0], [0.0, 240.0], [-60.0, 160.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[[], [], [], [], [], [[-6.123233995736766e-16, -10.0], [-40.0, -29.999999999999996]], [], [], [], []]"
9,17,2,1,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 80.0], [140.0, 160.0], [80.0, 240.0], [40.0, 240.0], [10.0, 200.0], [0.0, 200.0], [-60.0, 120.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[40.0, -30.000000000000004], [-6.123233995736766e-16, -10.0]], [], [], []]"
9,17,2,2,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [100.0, 80.0], [100.0, 160.0], [40.0, 240.0], [-40.0, 240.0], [-100.0, 160.0], [-100.0, 120.0], [-40.0, 40.0], [-30.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [], [], [[6.123233995736766e-16, 10.0], [40.0, 29.999999999999996]]]"
9,17,2,3,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [70.0, 40.0], [80.0, 40.0], [140.0, 120.0], [140.0, 160.0], [80.0, 240.0], [0.0, 240.0], [-60.0, 160.0], [-60.0, 80.0]]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 30.000000000000004], [6.123233995736766e-16, 10.0]], [], [], [], [], [], [], []]"
9,17,3,0,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 100.0], [120.0, 130.0], [120.0, 140.0], [40.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [], [], [[-30.000000000000004, -40.0], [-10.0, 6.123233995736766e-16]], [], [], [], [], []]"
9,17,3,1,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [160.0, 60.0], [160.0, 140.0], [80.0, 200.0], [40.0, 200.0], [-40.0, 140.0], [-40.0, 130.0], [-80.0, 100.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [], [], [[10.0, -6.123233995736766e-16], [29.999999999999996, -40.0]], [], []]"
9,17,3,2,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 140.0], [40.0, 200.0], [-40.0, 200.0], [-120.0, 140.0], [-120.0, 100.0], [-80.0, 70.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [], [], [], [[30.000000000000004, 40.0], [10.0, -6.123233995736766e-16]], []]"
9,17,3,3,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 60.0], [120.0, 70.0], [160.0, 100.0], [160.0, 140.0], [80.0, 200.0], [0.0, 200.0], [-80.0, 140.0], [-80.0, 60.0]]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-10.0, 6.123233995736766e-16], [-29.999999999999996, 40.0]], [], [], [], [], [], []]"
9,18,0,0,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 80.0], [180.0, 200.0], [120.0, 280.0], [0.0, 280.0], [-60.0, 200.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,0,1,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 80.0], [180.0, 200.0], [120.0, 280.0], [0.0, 280.0], [-60.0, 200.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,0,2,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 80.0], [180.0, 200.0], [120.0, 280.0], [0.0, 280.0], [-60.0, 200.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,0,3,"[[0.0, 0.0], [60.0, 80.0], [0.0, 160.0], [-60.0, 80.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [60.0, 80.0], [60.0, 200.0], [0.0, 280.0], [-120.0, 280.0], [-180.0, 200.0], [-180.0, 80.0], [-120.0, 0.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,1,0,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [200.0, 60.0], [200.0, 180.0], [120.0, 240.0], [0.0, 240.0], [-80.0, 180.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,1,1,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [200.0, 60.0], [200.0, 180.0], [120.0, 240.0], [0.0, 240.0], [-80.0, 180.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,1,2,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [200.0, 60.0], [200.0, 180.0], [120.0, 240.0], [0.0, 240.0], [-80.0, 180.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,1,3,"[[80.0, 60.0], [0.0, 120.0], [-80.0, 60.0], [0.0, 0.0], [80.0, 60.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [80.0, 60.0], [80.0, 180.0], [0.0, 240.0], [-120.0, 240.0], [-200.0, 180.0], [-200.0, 60.0], [-120.0, 0.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,2,0,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 80.0], [180.0, 200.0], [120.0, 280.0], [0.0, 280.0], [-60.0, 200.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,2,1,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 80.0], [180.0, 200.0], [120.0, 280.0], [0.0, 280.0], [-60.0, 200.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,2,2,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 80.0], [180.0, 200.0], [120.0, 280.0], [0.0, 280.0], [-60.0, 200.0], [-60.0, 80.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,2,3,"[[0.0, 160.0], [-60.0, 80.0], [0.0, 0.0], [60.0, 80.0], [0.0, 160.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [60.0, 80.0], [60.0, 200.0], [0.0, 280.0], [-120.0, 280.0], [-180.0, 200.0], [-180.0, 80.0], [-120.0, 0.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,3,0,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [200.0, 60.0], [200.0, 180.0], [120.0, 240.0], [0.0, 240.0], [-80.0, 180.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,3,1,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [200.0, 60.0], [200.0, 180.0], [120.0, 240.0], [0.0, 240.0], [-80.0, 180.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
9,18,3,2,"[[-80.0, 60.0], [0.0, 0.0], [80.0, 60.0], [0.0, 120.0], [-80.0, 60.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [200.0, 60.0], [200.0, 180.0], [120.0, 240.0], [0.0, 240.0], [-80.0, 180.0], [-80.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [], [], [], []]"
